matchId,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess,korea
625f93edb8a7489aad017714,202204,오류,4,0,0,0,0,0,0,0,0,0,0.0,etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
625f93edb8a7489aad017714,202204,오류,4,0,0,0,0,0,0,0,0,0,0.0,etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
627f9e3b803cb2bf07d85266,202205,패,0,0,0,0,0,0,93,3,56,0,4.06111,gamepad,7,7,0,0,0,0,0,0,1,0,4,0,3,0,0,0,146,133,115,109,1,1,1,0,5,5,21,18,0,0,7,2,15,6,N
627f9e3b803cb2bf07d85266,202205,승,0,0,2,1,0,0,71,1,44,0,4.44444,gamepad,7,6,0,2,2,0,1,1,0,0,5,2,2,0,0,0,98,88,72,69,3,1,0,0,0,0,22,18,0,0,16,2,15,10,N
6266acc8dcdbba7c67b0105b,202204,패,0,0,2,0,0,0,78,1,49,0,3.81667,keyboard,5,3,0,1,1,0,2,0,0,0,4,1,1,0,0,0,127,115,86,83,9,7,0,0,1,1,29,24,0,0,11,1,13,8,N
6266acc8dcdbba7c67b0105b,202204,승,0,0,1,0,0,0,79,2,51,0,4.41111,keyboard,10,5,0,3,3,0,0,0,0,0,4,1,5,1,1,1,99,92,68,67,2,2,0,0,8,7,16,14,2,2,8,0,13,6,Y
6276a3baf7e6387a19d7fae3,202205,패,0,0,1,0,0,0,87,1,48,1,3.85556,gamepad,3,2,0,2,2,0,0,0,0,0,1,1,2,1,0,0,118,103,94,88,3,2,1,0,4,3,14,10,1,0,12,1,17,7,N
6276a3baf7e6387a19d7fae3,202205,승,0,0,0,0,0,0,89,0,52,1,4.37222,keyboard,7,5,0,3,3,0,0,0,1,0,3,3,3,0,0,0,119,113,104,100,0,0,0,0,2,2,11,10,2,1,4,0,19,10,Y
6266810483ccf2db92630d51,202204,패,0,0,0,0,0,0,97,0,63,1,3.62778,gamepad,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,184,173,152,148,9,7,0,0,4,2,16,16,2,0,1,0,3,3,N
6266810483ccf2db92630d51,202204,승,0,0,0,1,0,0,64,0,37,1,4.28333,gamepad,2,2,0,2,2,1,0,0,0,0,2,2,0,0,0,0,86,80,68,63,4,4,0,0,5,5,8,7,1,1,2,0,5,1,Y
6279474f19b7424a1182a007,202205,패,0,0,1,1,0,0,95,1,46,1,4.02222,gamepad,8,5,0,4,4,0,0,0,0,0,6,4,2,0,0,0,125,117,104,98,2,2,0,0,6,5,8,7,5,5,19,1,13,4,N
6279474f19b7424a1182a007,202205,승,0,0,0,0,0,0,130,2,54,0,4.27222,gamepad,10,9,0,5,5,0,0,0,0,0,6,3,4,2,0,0,181,165,124,119,15,10,1,1,10,9,27,25,3,1,12,2,20,10,N
628218dc4390fc280635e0cc,202205,패,0,0,0,0,0,0,91,1,48,0,3.85,gamepad,3,3,0,1,1,0,0,0,0,0,3,1,0,0,0,0,127,113,98,88,2,2,0,0,6,5,20,18,0,0,10,0,19,9,N
628218dc4390fc280635e0cc,202205,승,0,0,1,0,0,0,90,0,52,0,4.45556,gamepad,4,4,0,3,3,0,0,0,0,0,3,2,1,1,0,0,138,127,115,111,6,4,0,0,2,2,9,7,4,3,16,1,10,6,N
6272033bc6f05d605fd7823d,202205,패,0,0,0,0,0,0,57,1,43,0,3.85556,gamepad,3,2,0,1,1,0,1,1,0,0,1,1,2,0,0,0,106,94,81,77,10,8,0,0,3,1,10,8,0,0,13,1,7,5,N
6272033bc6f05d605fd7823d,202205,승,0,1,0,0,0,0,106,2,57,0,4.33333,gamepad,9,7,0,2,2,0,1,1,0,0,5,2,4,0,0,0,137,131,93,92,4,2,2,1,4,4,31,29,3,3,5,1,9,6,Y
626cb7c3bf45322550fbd9b5,202205,패,0,0,1,0,0,0,93,1,55,1,3.74444,gamepad,3,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,134,127,119,114,3,2,0,0,1,1,9,8,2,2,3,0,13,7,N
626cb7c3bf45322550fbd9b5,202205,승,0,0,0,0,0,0,75,1,45,1,4.30556,gamepad,3,3,0,2,2,0,0,0,0,0,2,1,0,0,1,1,103,93,77,75,7,5,0,0,3,3,15,10,0,0,5,0,10,5,Y
627f2df4f224a931f3a74c04,202205,패,0,0,1,0,0,0,101,0,43,1,4.06111,gamepad,6,6,1,3,3,0,0,0,0,0,6,3,0,0,0,0,137,123,107,99,4,2,0,0,2,2,21,19,1,1,9,2,23,11,N
627f2df4f224a931f3a74c04,202205,승,0,0,0,0,0,0,122,1,57,0,4.17222,gamepad,8,8,4,3,3,0,0,1,0,0,5,3,2,0,1,0,203,194,176,170,3,2,1,1,3,2,20,19,0,0,7,0,9,6,N
6273fdded52d69656f24c987,202205,승,0,0,0,1,0,0,98,1,53,0,4.39444,gamepad,2,2,0,2,2,0,0,1,0,0,0,2,0,0,0,0,124,112,100,96,3,1,1,1,1,1,15,12,2,1,6,0,13,3,N
6273fdded52d69656f24c987,202205,패,0,0,0,0,0,0,92,0,47,2,3.65,gamepad,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,133,117,111,105,1,0,0,0,0,0,20,12,0,0,6,0,18,8,N
626808f7b33e2555abb05fdc,202204,패,0,0,1,0,0,0,72,3,49,2,3.66667,gamepad,6,4,0,1,1,0,2,0,0,0,4,0,1,0,1,1,101,95,72,72,8,3,0,0,5,5,13,12,3,3,7,1,9,3,N
626808f7b33e2555abb05fdc,202204,승,0,0,2,0,0,0,77,0,51,2,4.11667,gamepad,4,3,0,2,2,0,0,0,0,0,3,2,0,0,0,0,107,102,86,84,2,2,0,0,5,5,13,10,1,1,7,1,15,6,Y
6279df3fbc5cda225fcc8353,202205,무,0,0,0,0,0,0,69,4,45,2,4.03333,gamepad,7,4,0,0,0,0,2,0,1,0,3,0,4,0,0,0,93,81,69,61,8,6,0,0,3,3,13,11,0,0,12,1,12,3,N
6279df3fbc5cda225fcc8353,202205,무,0,0,2,0,0,0,90,5,55,1,4.12778,gamepad,6,3,0,0,0,0,3,0,0,0,4,0,2,0,0,0,131,119,92,88,9,5,0,0,2,2,28,24,0,0,9,2,7,5,N
6273768fb856200cc0103419,202205,패,0,0,0,0,0,0,80,3,52,0,4.18889,keyboard,6,6,0,4,4,0,1,0,0,0,4,2,2,2,0,0,114,99,67,63,7,3,0,0,0,0,35,30,5,3,12,0,6,4,N
6273768fb856200cc0103419,202205,승,0,0,2,0,0,0,88,2,48,0,4.44444,gamepad,12,9,0,5,5,0,0,0,0,0,11,5,1,0,0,0,119,113,87,85,1,0,1,1,4,4,26,23,0,0,4,0,14,6,Y
62765be25da31864fdb45f80,202205,승,0,0,0,0,0,0,65,1,47,0,4.16111,gamepad,2,2,0,1,1,0,0,0,0,0,1,0,1,1,0,0,90,82,68,67,9,6,0,0,4,3,8,6,0,0,3,0,6,0,N
62765be25da31864fdb45f80,202205,패,0,0,0,0,0,0,89,1,53,0,3.72778,gamepad,5,2,0,0,0,0,2,0,0,0,3,0,2,0,0,0,121,111,94,91,6,5,0,0,2,1,16,13,2,1,5,0,6,2,Y
626f537226cb368f2bc77f2e,202205,패,0,0,1,0,0,0,74,1,49,1,3.45556,gamepad,5,5,0,0,0,0,0,0,0,0,3,0,2,0,0,0,95,89,81,77,7,7,0,0,0,0,5,4,2,1,9,0,6,2,Y
626f537226cb368f2bc77f2e,202205,승,0,0,0,0,0,0,80,0,51,0,4.39444,gamepad,5,5,0,2,2,0,1,0,1,0,3,2,2,0,0,0,105,99,74,71,4,3,0,0,0,0,26,25,0,0,4,0,9,4,N
627ff7cfdb96ce69391bb067,202205,패,0,0,1,0,0,0,74,1,43,0,3.46667,gamepad,5,3,0,1,1,0,0,0,0,0,5,1,0,0,0,0,88,81,61,58,0,0,0,0,3,3,23,20,0,0,4,0,8,3,N
627ff7cfdb96ce69391bb067,202205,승,0,0,0,1,0,0,89,0,57,0,4.43889,gamepad,4,4,0,4,4,0,0,0,0,0,3,3,0,0,1,1,136,125,106,102,1,1,0,0,1,1,26,21,0,0,5,0,13,7,N
626e91fded66b940219a3979,202205,승,0,1,0,1,0,0,99,4,61,0,4.2,gamepad,7,5,0,2,2,0,1,0,0,0,7,2,0,0,0,0,127,124,97,97,7,6,1,1,8,8,13,12,0,0,7,0,7,3,N
626e91fded66b940219a3979,202205,패,0,0,0,0,0,0,72,5,39,0,3.71111,gamepad,5,4,0,1,1,0,1,0,0,0,5,1,0,0,0,0,124,108,93,90,7,3,0,0,5,2,14,10,4,3,4,0,17,8,Y
6261398d0db6dc7b0244e912,202204,패,0,0,0,1,0,0,121,3,51,1,3.77778,gamepad,6,5,0,3,4,0,1,1,0,0,5,2,1,1,0,0,155,145,117,111,4,4,0,0,5,5,27,24,1,1,7,1,10,7,Y
6261398d0db6dc7b0244e912,202204,승,0,1,1,0,0,0,111,1,49,1,4.40556,gamepad,7,7,0,6,6,1,0,0,0,0,6,5,1,1,0,0,173,165,131,127,11,9,0,0,4,4,26,25,0,0,9,2,16,9,Y
627a81c49ab22045bec11534,202205,승,0,0,0,0,0,0,69,2,50,3,4.28889,gamepad,10,6,0,3,3,0,2,0,0,0,7,3,3,0,0,0,110,103,81,77,8,8,0,0,4,4,14,12,3,2,1,0,17,8,N
627a81c49ab22045bec11534,202205,패,0,0,0,1,0,0,75,1,50,0,3.58889,gamepad,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,125,115,105,99,4,3,0,0,6,4,8,8,1,1,5,1,5,2,N
626397c1974abd7523c86807,202204,승,0,0,0,0,0,0,105,0,59,1,4.76667,gamepad,4,4,0,4,4,0,1,1,0,0,3,4,0,0,0,0,124,118,90,88,2,2,0,0,3,3,28,24,1,1,7,1,8,5,Y
626397c1974abd7523c86807,202204,패,0,0,2,0,0,0,80,1,41,0,2.8,keyboard,4,3,0,0,0,0,1,0,0,0,2,0,2,0,0,0,96,88,62,58,3,2,0,0,1,1,28,26,2,1,5,0,14,3,N
6273cbfdadd30d8f008e5440,202205,승,0,0,0,0,0,0,85,1,51,0,4.77222,gamepad,9,5,0,4,4,0,1,0,0,0,7,3,2,1,0,0,107,101,83,81,3,3,0,0,3,3,16,13,1,1,9,0,23,10,N
6273cbfdadd30d8f008e5440,202205,패,0,2,1,1,0,0,98,1,49,0,3.41111,gamepad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,121,97,92,9,5,0,0,2,2,24,20,4,2,11,1,13,5,N
627922b4b8ed9c9114055bcf,202205,승,0,0,0,0,0,0,75,0,55,1,4.06667,gamepad,5,4,0,2,2,0,0,0,0,0,5,2,0,0,0,0,87,80,62,61,3,3,0,0,2,2,15,12,2,2,7,0,21,7,N
627922b4b8ed9c9114055bcf,202205,패,0,0,3,0,0,0,73,0,45,0,3.79444,gamepad,3,2,0,1,1,0,1,1,0,0,3,1,0,0,0,0,114,100,79,73,5,3,0,0,0,0,27,23,1,1,12,2,23,11,N
6283004df0dc2c8d5f1af587,202205,패,0,0,0,0,0,0,92,3,50,1,3.77778,gamepad,4,3,0,2,2,0,0,0,0,0,4,2,0,0,0,0,124,113,100,97,2,1,0,0,4,4,16,11,0,0,7,0,14,9,N
6283004df0dc2c8d5f1af587,202205,승,0,0,0,0,0,0,96,0,50,0,4.38889,gamepad,4,4,0,4,4,0,0,0,0,0,4,4,0,0,0,0,117,107,80,78,1,1,1,0,5,4,27,24,0,0,7,0,8,5,N
6281159d53f4e2b70b3bb231,202205,승,0,0,1,0,0,0,67,1,47,0,4.60556,gamepad,5,5,0,4,4,0,0,0,0,0,5,4,0,0,0,0,105,98,79,76,5,3,1,1,1,1,18,17,0,0,7,0,10,7,Y
6281159d53f4e2b70b3bb231,202205,패,0,0,0,0,0,0,89,2,53,1,3.63333,gamepad,6,5,0,1,1,0,1,0,0,0,6,1,0,0,0,0,122,120,96,96,5,4,1,1,8,8,11,11,1,0,7,0,10,1,Y
628281b0456f41ff3f705f2e,202205,승,0,0,1,0,0,0,74,0,46,3,4.06111,keyboard,2,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,105,90,72,70,3,0,0,0,2,2,25,18,0,0,5,2,14,6,N
628281b0456f41ff3f705f2e,202205,패,0,1,1,0,0,0,86,0,54,0,5.52778,gamepad,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,107,96,74,70,8,6,0,0,2,1,17,16,4,3,8,0,17,8,N
6282935a85abcf71242ee85c,202205,패,2,1,1,0,0,0,69,0,50,0,3.22222,gamepad,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,87,79,69,63,0,0,0,0,4,4,12,12,0,0,10,1,8,6,N
6282935a85abcf71242ee85c,202205,승,1,1,0,0,0,0,90,3,50,1,4.9,gamepad,12,11,0,4,3,0,1,1,0,0,12,4,0,0,0,0,129,122,106,106,2,2,1,0,0,0,17,13,1,1,3,1,10,7,N
6270d7685fc5586a773af5fb,202205,패,0,0,0,0,0,0,77,2,47,1,3.92222,keyboard,5,5,0,1,1,0,0,0,0,0,5,1,0,0,0,0,118,107,93,89,2,1,1,1,2,1,16,14,1,1,11,0,12,6,Y
6270d7685fc5586a773af5fb,202205,승,0,0,1,0,0,0,84,0,53,0,4.28333,gamepad,4,4,0,2,2,0,0,0,0,0,2,2,1,0,0,0,141,133,120,116,3,2,0,0,2,2,16,13,0,0,4,0,18,6,N
62820f335442bf7b1e65d214,202205,승,0,0,0,0,0,0,70,2,51,1,4.11111,gamepad,9,3,0,2,2,0,0,1,0,0,5,2,3,0,0,0,111,104,87,83,4,3,2,1,3,3,15,14,0,0,8,0,12,3,N
62820f335442bf7b1e65d214,202205,패,0,0,0,0,0,0,93,0,49,3,3.88333,keyboard,2,1,0,1,1,0,0,0,0,0,2,0,0,1,0,0,125,117,102,99,2,2,0,0,5,4,15,12,0,0,7,1,6,3,N
62713259d8aef7433bc2f5fd,202205,패,2,1,1,0,0,0,115,2,50,0,3.97222,gamepad,10,9,0,4,0,0,0,0,0,0,8,3,2,1,0,0,140,129,95,92,1,1,0,0,5,4,35,29,3,3,5,0,21,12,N
62713259d8aef7433bc2f5fd,202205,승,1,0,0,0,0,0,103,1,50,0,4.41111,gamepad,8,7,0,6,3,0,0,0,0,0,3,1,5,5,0,0,111,103,72,69,3,3,0,0,5,4,28,27,0,0,9,0,6,4,N
627a1bc323737f8021ab2ca4,202205,승,0,1,0,0,0,0,96,1,53,2,4.43889,gamepad,10,7,0,4,4,0,0,0,0,0,7,4,3,0,0,0,137,129,103,100,3,3,1,1,2,2,23,21,2,2,5,0,12,5,N
627a1bc323737f8021ab2ca4,202205,패,0,0,0,0,0,0,81,0,47,0,3.79444,gamepad,2,2,0,2,2,0,0,0,0,0,2,2,0,0,0,0,122,110,100,94,2,2,1,0,6,5,10,7,2,2,20,0,16,6,N
6278c464cdcf4f33327b89a6,202205,패,0,0,1,0,0,0,76,1,43,0,3.15,keyboard,3,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,105,92,85,75,3,2,0,0,0,0,16,15,0,0,9,0,18,5,Y
6278c464cdcf4f33327b89a6,202205,승,0,0,2,1,0,1,103,0,57,0,4.67778,gamepad,5,5,0,4,4,0,1,0,0,0,3,2,1,1,1,1,122,110,94,91,6,5,1,0,3,2,13,11,4,1,8,1,11,5,N
624d8f49c5c05989f18d0f23,202204,패,2,1,1,0,0,0,38,1,49,0,3.37778,gamepad,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,62,55,46,44,1,1,0,0,2,1,11,9,0,0,2,0,10,4,N
624d8f49c5c05989f18d0f23,202204,승,1,0,0,0,0,0,38,0,51,0,4.53333,gamepad,6,5,0,5,3,0,0,0,0,0,5,4,1,1,0,0,49,45,27,26,2,1,0,0,1,1,18,17,0,0,8,0,6,5,N
626d2ed15858091aadd5f702,202205,패,2,1,1,0,0,0,61,0,45,0,3.31111,gamepad,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,76,72,63,60,0,0,0,0,2,2,11,10,0,0,6,2,14,5,N
626d2ed15858091aadd5f702,202205,승,1,0,0,0,0,0,68,1,55,0,4.77778,gamepad,8,8,0,4,3,0,0,0,0,0,7,4,0,0,1,0,105,99,68,65,4,3,0,0,6,6,26,25,0,0,3,0,8,2,N
627b269aeab61163864b40b4,202205,승,0,1,0,0,0,0,86,3,48,1,5.21667,gamepad,9,5,0,4,4,0,1,1,1,0,5,2,4,2,0,0,119,105,89,84,5,2,1,1,1,1,20,15,3,2,8,1,6,5,N
627b269aeab61163864b40b4,202205,패,0,0,1,0,0,0,88,2,52,0,3.71111,keyboard,4,4,0,1,1,0,0,0,0,0,1,0,3,1,0,0,143,129,102,95,12,11,0,0,8,7,19,15,1,1,13,2,9,3,Y
627b15ac88f9ce72ac846c36,202205,승,0,0,1,0,0,0,82,4,59,0,4.33333,gamepad,8,7,0,1,1,0,1,1,0,0,6,1,2,0,0,0,100,90,84,81,6,3,1,0,0,0,9,6,0,0,7,1,11,6,N
627b15ac88f9ce72ac846c36,202205,패,0,0,1,0,0,0,67,0,41,1,3.9,gamepad,5,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,92,85,72,69,2,1,0,0,2,2,13,13,1,0,10,0,9,4,Y
6274d382215934007aae873d,202205,패,0,0,0,0,0,0,88,4,56,1,3.38889,gamepad,4,3,0,1,1,0,0,0,0,0,2,1,2,0,0,0,106,100,90,88,3,1,0,0,4,3,8,8,0,0,3,1,12,4,N
6274d382215934007aae873d,202205,승,0,0,1,0,0,0,62,1,44,0,4.29444,gamepad,7,5,0,3,3,0,3,2,0,0,7,3,0,0,0,0,91,87,60,57,8,8,0,0,3,3,19,18,1,1,5,0,9,5,N
62801cccb6ce23b10a9321d0,202205,패,0,0,0,3,0,0,105,2,60,0,3.05556,gamepad,4,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,130,121,95,93,19,16,0,0,0,0,14,12,0,0,10,1,6,4,N
62801cccb6ce23b10a9321d0,202205,승,0,0,0,0,0,0,64,0,40,1,4.81111,gamepad,6,6,0,5,5,0,1,0,0,0,5,5,1,0,0,0,78,70,53,50,3,3,0,0,0,0,20,17,0,0,8,0,30,13,N
627b9202ce14e5738c19fbd9,202205,승,0,1,0,0,0,0,94,1,50,2,4.15556,gamepad,3,3,0,2,2,0,0,0,0,0,3,2,0,0,0,0,134,128,121,117,3,3,0,0,1,1,8,7,0,0,8,0,6,0,Y
627b9202ce14e5738c19fbd9,202205,패,0,0,0,0,0,0,94,1,50,1,3.81667,gamepad,3,2,0,1,1,0,1,0,0,0,3,1,0,0,0,0,131,125,115,111,2,2,0,0,2,2,9,8,2,2,6,0,10,4,N
627384067619843de304d1bf,202205,패,0,0,0,0,0,0,76,1,40,1,3.77222,keyboard,5,5,0,2,2,0,0,0,0,0,2,2,2,0,0,0,92,80,56,56,7,5,0,0,3,3,20,13,5,3,7,0,15,7,N
627384067619843de304d1bf,202205,승,0,0,1,0,0,0,100,2,60,1,4.41667,gamepad,9,8,0,4,4,0,1,0,0,0,8,4,1,0,0,0,136,129,107,104,4,3,0,0,5,5,14,14,3,3,6,2,11,7,N
627784837a31033d3714e0e8,202205,패,0,0,2,0,0,0,68,0,41,0,3.32778,keyboard,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,103,92,80,75,1,1,0,0,0,0,20,16,1,0,12,0,22,9,N
627784837a31033d3714e0e8,202205,승,0,0,0,0,0,0,125,2,59,1,4.59444,gamepad,8,6,0,3,3,0,0,0,0,0,2,1,5,1,1,1,134,130,106,105,2,1,0,0,4,4,20,19,2,1,6,0,14,9,N
626e464e37d76f19ab700a33,202205,패,2,1,0,0,0,0,56,1,44,0,3.33333,keyboard,3,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,83,73,58,55,2,1,0,0,1,0,21,17,0,0,13,2,10,3,Y
626e464e37d76f19ab700a33,202205,승,1,0,0,0,0,0,77,2,56,0,4.58333,gamepad,8,4,0,2,3,0,0,0,0,0,7,2,1,0,0,0,95,87,66,64,2,1,0,0,2,2,24,20,1,0,5,0,9,6,N
627bd22bc9cc0ae0c13b1e59,202205,승,0,1,0,1,0,0,79,1,54,0,4.32222,gamepad,6,5,0,3,3,0,0,0,0,0,6,3,0,0,0,0,121,112,85,85,10,8,2,1,2,2,17,14,5,2,5,0,15,10,N
627bd22bc9cc0ae0c13b1e59,202205,패,0,0,0,0,0,0,80,0,46,1,3.81667,gamepad,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,110,101,80,75,10,8,0,0,0,0,17,16,2,2,7,2,10,6,Y
6281157caa435c296e3f46d2,202205,무,0,1,0,0,0,0,104,3,57,0,4.5,gamepad,5,4,0,1,1,0,0,0,0,0,3,1,2,0,0,0,128,119,107,103,2,2,0,0,4,3,11,10,1,1,2,1,13,8,N
6281157caa435c296e3f46d2,202205,무,0,0,1,0,0,1,78,1,43,1,4.0,keyboard,5,5,0,1,1,0,1,0,0,0,4,1,1,0,0,0,92,86,65,65,1,0,1,1,7,6,11,10,7,4,10,0,14,7,N
62681abe5c487fa7203687cf,202204,패,0,0,0,0,0,0,121,5,52,0,4.21111,gamepad,9,9,0,2,2,0,1,0,0,0,7,2,0,0,1,0,167,154,138,128,10,8,1,1,3,2,13,13,2,2,7,0,7,5,Y
62681abe5c487fa7203687cf,202204,승,0,1,2,0,0,0,115,0,48,1,5.62778,gamepad,4,4,0,3,3,0,0,0,0,0,4,3,0,0,0,0,150,139,118,112,5,5,1,1,5,4,19,17,0,0,7,1,19,10,Y
6277e72dca13be6e66762227,202205,승,0,0,0,0,0,0,78,1,50,0,4.23889,gamepad,7,5,0,2,2,0,1,0,0,0,5,2,2,0,0,0,100,87,68,65,6,4,1,0,3,2,22,16,0,0,2,0,27,13,N
6277e72dca13be6e66762227,202205,패,0,0,0,0,0,0,94,0,50,0,3.78889,gamepad,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,141,129,107,100,3,1,0,0,3,3,25,25,0,0,7,0,5,1,Y
627febe0fbf8ab45dea563e6,202205,패,0,0,1,0,0,0,76,1,47,0,3.74444,keyboard,3,2,0,1,1,0,0,0,0,0,3,1,0,0,0,0,104,95,76,72,1,1,0,0,1,1,24,20,1,1,8,1,9,3,N
627febe0fbf8ab45dea563e6,202205,승,0,0,0,0,0,0,83,4,53,0,4.28333,gamepad,8,8,0,2,2,0,1,1,0,0,5,2,2,0,1,0,103,94,81,77,5,4,0,0,7,7,8,6,0,0,8,0,10,3,N
627d0eb004248db99199ee3e,202205,승,0,0,2,0,0,0,107,1,49,2,4.13333,gamepad,7,7,0,4,4,0,1,0,0,0,4,2,2,2,0,0,141,130,107,105,5,3,1,1,8,7,15,12,2,2,8,1,17,9,Y
627d0eb004248db99199ee3e,202205,패,0,0,1,0,0,0,131,1,51,1,4.05,gamepad,6,5,0,3,3,0,0,0,0,0,5,2,1,1,0,0,133,122,96,91,2,1,0,0,2,2,31,28,0,0,9,0,15,9,N
6278728f8242b3d1eb6c26f0,202205,패,2,1,0,0,0,0,59,0,49,2,3.46111,keyboard,3,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,103,96,83,82,1,0,0,0,1,1,16,13,0,0,2,0,16,5,Y
6278728f8242b3d1eb6c26f0,202205,승,1,0,1,0,0,0,56,0,51,0,4.73889,gamepad,6,6,0,5,3,0,1,0,0,0,6,5,0,0,0,0,74,69,52,51,4,3,0,0,1,1,15,13,1,1,5,0,10,6,N
626e0a1c281dde06c9ddae05,202205,패,0,0,1,0,0,0,101,1,52,0,3.88333,gamepad,4,3,0,1,1,0,1,0,0,0,4,1,0,0,0,0,137,122,109,104,7,5,0,0,5,5,15,8,0,0,7,1,11,4,N
626e0a1c281dde06c9ddae05,202205,승,0,0,1,1,0,0,75,0,48,0,4.31667,gamepad,3,2,0,2,2,0,0,0,0,0,3,2,0,0,0,0,118,104,83,78,6,3,0,0,2,1,24,21,2,1,6,1,14,7,N
62594a77e771d572504985a9,202204,승,0,0,1,0,0,0,88,0,49,2,4.22778,gamepad,6,5,0,4,4,0,0,0,0,0,5,4,0,0,0,0,129,120,107,102,6,4,0,0,2,2,14,12,0,0,9,1,4,2,N
62594a77e771d572504985a9,202204,패,0,0,1,0,0,0,86,1,51,0,3.96111,gamepad,7,6,0,3,3,0,1,0,0,0,6,2,1,1,0,0,121,114,95,92,5,3,0,0,1,1,19,17,1,1,8,0,9,3,N
625d4e07e86caf63cde8b1fa,202204,승,0,3,2,0,0,0,98,1,48,1,6.03333,gamepad,5,3,0,3,3,0,1,1,0,0,2,2,1,0,1,1,124,112,89,83,6,4,0,0,4,4,20,17,4,4,6,0,21,7,N
625d4e07e86caf63cde8b1fa,202204,패,0,0,2,0,0,0,103,0,52,1,4.0,gamepad,3,3,0,2,2,0,1,1,0,0,2,2,1,0,0,0,165,152,129,122,4,2,0,0,4,4,25,23,1,1,12,0,13,10,N
627b1fd38698cb0bcb67662c,202205,패,0,1,0,0,0,0,115,2,48,1,4.36111,gamepad,7,6,1,1,2,1,1,0,0,0,7,1,0,0,0,0,161,141,127,116,6,5,0,0,2,1,25,19,0,0,12,1,15,11,N
627b1fd38698cb0bcb67662c,202205,승,0,0,0,0,0,0,145,0,52,1,4.12222,gamepad,4,3,3,1,2,1,0,0,0,0,4,1,0,0,0,0,186,167,144,134,5,4,0,0,5,5,26,23,2,1,11,0,13,8,N
62795d3209b023330aa07488,202205,패,2,1,1,0,0,0,74,0,52,1,3.42222,gamepad,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,123,108,99,90,3,1,1,0,3,1,17,16,0,0,5,0,17,7,N
62795d3209b023330aa07488,202205,승,1,0,0,0,0,0,65,1,48,0,4.8,gamepad,5,5,0,4,3,0,0,0,0,0,4,3,1,1,0,0,76,66,54,49,6,3,0,0,0,0,15,14,0,0,4,0,18,7,N
628118f832e7863eec7902ee,202205,패,0,0,1,0,0,0,96,2,52,0,3.94444,gamepad,5,3,0,1,1,0,0,0,0,0,4,1,1,0,0,0,119,111,81,79,2,1,0,0,6,5,26,24,3,2,6,0,7,4,N
628118f832e7863eec7902ee,202205,승,0,0,0,0,0,0,76,1,48,0,4.24444,gamepad,3,3,0,2,2,0,1,0,0,0,3,2,0,0,0,0,124,111,102,92,4,3,1,1,1,1,14,13,1,1,5,0,13,7,Y
62566e17f1450d4fdbf26b85,202204,승,0,0,0,0,0,0,90,1,59,1,4.3,gamepad,5,3,0,3,3,0,0,0,0,0,3,1,2,2,0,0,132,121,97,95,7,6,1,1,9,7,17,12,0,0,7,1,20,7,Y
62566e17f1450d4fdbf26b85,202204,패,0,0,2,0,0,0,69,1,41,1,3.53889,keyboard,5,3,0,1,1,0,1,0,0,0,4,1,1,0,0,0,91,83,59,56,2,2,0,0,2,2,25,23,1,0,5,0,11,5,N
